elapsed_ms,datetime_utc,latitude_deg,longitude_deg,relative_height_ft,preview_page,satellites,gps_level,state_raw,state
86700,2022-02-22T19:13:57Z,47.48022014,-53.00922457,62.664044,163,15,0,6,P-GPS
86800,2022-02-22T19:13:57Z,47.4802207,-53.00922679,62.007876,163,15,0,6,P-GPS
86900,2022-02-22T19:13:57Z,47.48022167,-53.00922945,61.679792,163,14,0,6,P-GPS
87000,2022-02-22T19:13:57Z,47.48022261,-53.00923214,61.023624,163,14,0,6,P-GPS
87100,2022-02-22T19:13:57Z,47.48022402,-53.0092352,60.367456,163,13,0,6,P-GPS
87200,2022-02-22T19:13:57Z,47.48022531,-53.00923827,60.039372,163,13,0,6,P-GPS
87300,2022-02-22T19:13:57Z,47.48022703,-53.00924173,59.711288,163,14,0,6,P-GPS
87400,2022-02-22T19:13:57Z,47.48022869,-53.00924543,59.05512,163,14,0,6,P-GPS
87500,2022-02-22T19:13:58Z,47.48023057,-53.00924921,58.727036,163,14,0,6,P-GPS
87600,2022-02-22T19:13:58Z,47.48023236,-53.00925321,58.398952,163,14,0,6,P-GPS
87700,2022-02-22T19:13:58Z,47.48023442,-53.00925745,57.742784,163,15,0,6,P-GPS
87800,2022-02-22T19:13:58Z,47.48023637,-53.0092619,57.4147,163,15,0,6,P-GPS
87900,2022-02-22T19:13:58Z,47.48023846,-53.00926635,57.086616,163,15,0,6,P-GPS
88000,2022-02-22T19:13:58Z,47.4802405,-53.00927103,56.430448,163,15,0,6,P-GPS
88100,2022-02-22T19:13:58Z,47.48024269,-53.00927594,56.102364,163,15,0,6,P-GPS
88200,2022-02-22T19:13:58Z,47.48024475,-53.00928087,55.446196,163,15,0,6,P-GPS
88300,2022-02-22T19:13:59Z,47.48024689,-53.00928584,54.790028,163,15,0,6,P-GPS
88400,2022-02-22T19:13:59Z,47.48024902,-53.00929106,54.461944,163,15,0,6,P-GPS
88500,2022-02-22T19:13:59Z,47.48025113,-53.0092963,53.805776,163,15,0,6,P-GPS
88600,2022-02-22T19:13:59Z,47.48025333,-53.00930202,53.477692,163,15,0,6,P-GPS
88700,2022-02-22T19:13:59Z,47.48025543,-53.00930724,52.821524,163,15,0,6,P-GPS
88800,2022-02-22T19:13:59Z,47.48025762,-53.00931291,52.49344,163,15,0,6,P-GPS
88900,2022-02-22T19:13:59Z,47.48025965,-53.00931812,51.837272,163,15,0,6,P-GPS
89100,2022-02-22T19:13:59Z,47.48026375,-53.00932899,50.85302,172,15,0,6,P-GPS
89200,2022-02-22T19:13:59Z,47.48026568,-53.00933424,50.196852,172,15,0,6,P-GPS
89300,2022-02-22T19:14:00Z,47.48026738,-53.00933902,49.868768,172,15,0,6,P-GPS
89400,2022-02-22T19:14:00Z,47.48026903,-53.00934379,49.2126,172,15,0,6,P-GPS
89500,2022-02-22T19:14:00Z,47.48027037,-53.00934808,48.884516,172,15,0,6,P-GPS
89600,2022-02-22T19:14:00Z,47.48027175,-53.00935238,48.556432,172,15,0,6,P-GPS
89700,2022-02-22T19:14:00Z,47.48027306,-53.00935674,48.228348,172,14,0,6,P-GPS
89800,2022-02-22T19:14:00Z,47.48027437,-53.00936081,47.900264,172,14,0,6,P-GPS
89900,2022-02-22T19:14:00Z,47.48027539,-53.00936438,47.57218,172,15,0,6,P-GPS
90000,2022-02-22T19:14:00Z,47.48027645,-53.00936778,46.916012,172,15,0,6,P-GPS
90100,2022-02-22T19:14:00Z,47.48027727,-53.00937058,46.587928,172,14,0,6,P-GPS
90200,2022-02-22T19:14:00Z,47.48027813,-53.00937319,46.259844,172,14,0,6,P-GPS
90300,2022-02-22T19:14:01Z,47.48027879,-53.00937541,45.93176,172,15,0,6,P-GPS
90400,2022-02-22T19:14:01Z,47.48027945,-53.00937738,45.93176,172,15,0,6,P-GPS
90500,2022-02-22T19:14:01Z,47.48027974,-53.00937895,45.603676,172,15,0,6,P-GPS
90600,2022-02-22T19:14:01Z,47.48028006,-53.00938028,44.947508,172,15,0,6,P-GPS
90700,2022-02-22T19:14:01Z,47.48028008,-53.00938132,44.619424,172,15,0,6,P-GPS
90800,2022-02-22T19:14:01Z,47.48028014,-53.00938219,43.963256,172,15,0,6,P-GPS
90900,2022-02-22T19:14:01Z,47.48028008,-53.00938317,43.307088,172,15,0,6,P-GPS
91000,2022-02-22T19:14:01Z,47.48027997,-53.00938386,42.65092,172,15,0,6,P-GPS
91100,2022-02-22T19:14:01Z,47.48027951,-53.00938466,41.994752,172,15,0,6,P-GPS
91200,2022-02-22T19:14:01Z,47.48027909,-53.00938511,41.338584,172,15,0,6,P-GPS
91300,2022-02-22T19:14:01Z,47.48027841,-53.00938554,40.682416,172,15,0,6,P-GPS
91400,2022-02-22T19:14:01Z,47.48027789,-53.00938562,40.026248,172,15,0,6,P-GPS
91500,2022-02-22T19:14:02Z,47.48027732,-53.00938574,39.698164,172,15,0,6,P-GPS
91600,2022-02-22T19:14:02Z,47.48027697,-53.00938558,39.37008,172,15,0,6,P-GPS
91700,2022-02-22T19:14:02Z,47.48027665,-53.00938541,39.041996,172,15,0,6,P-GPS
91800,2022-02-22T19:14:02Z,47.48027645,-53.00938527,38.713912,172,15,0,6,P-GPS
91900,2022-02-22T19:14:02Z,47.48027633,-53.00938502,38.385828,172,15,0,6,P-GPS
92000,2022-02-22T19:14:02Z,47.4802763,-53.00938488,38.057744,172,15,0,6,P-GPS
92100,2022-02-22T19:14:02Z,47.48027632,-53.00938459,37.72966,172,15,0,6,P-GPS
92200,2022-02-22T19:14:03Z,47.48027641,-53.00938445,37.401576,172,15,0,6,P-GPS
92300,2022-02-22T19:14:03Z,47.48027649,-53.00938428,36.745408,172,15,0,6,P-GPS
92400,2022-02-22T19:14:03Z,47.48027666,-53.00938438,36.417324,172,14,0,6,P-GPS
92600,2022-02-22T19:14:03Z,47.48027683,-53.00938441,35.761156,172,14,0,6,P-GPS
92700,2022-02-22T19:14:03Z,47.48027706,-53.00938466,35.433072,172,13,0,6,P-GPS
92800,2022-02-22T19:14:03Z,47.48027729,-53.00938479,34.776904,172,13,0,6,P-GPS
92900,2022-02-22T19:14:03Z,47.48027757,-53.00938503,34.44882,172,15,0,6,P-GPS
93000,2022-02-22T19:14:03Z,47.48027788,-53.00938519,34.120736,172,15,0,6,P-GPS
93100,2022-02-22T19:14:03Z,47.48027826,-53.00938559,34.120736,172,15,0,6,P-GPS
93200,2022-02-22T19:14:03Z,47.48027868,-53.00938605,33.792652,172,15,0,6,P-GPS
93300,2022-02-22T19:14:04Z,47.48027923,-53.00938677,33.464568,172,15,0,6,P-GPS
93400,2022-02-22T19:14:04Z,47.48027979,-53.00938751,33.136484,172,15,0,6,P-GPS
93500,2022-02-22T19:14:04Z,47.48028046,-53.00938852,32.8084,172,15,0,6,P-GPS
93600,2022-02-22T19:14:04Z,47.48028113,-53.00938963,32.480316,172,15,0,6,P-GPS
93800,2022-02-22T19:14:04Z,47.48028247,-53.00939219,31.824148,181,15,0,6,P-GPS
93900,2022-02-22T19:14:04Z,47.48028316,-53.00939385,31.496064,181,15,0,6,P-GPS
94000,2022-02-22T19:14:04Z,47.4802838,-53.00939559,31.16798,181,15,0,6,P-GPS
94100,2022-02-22T19:14:04Z,47.48028439,-53.00939741,30.839896,181,15,0,6,P-GPS
94200,2022-02-22T19:14:04Z,47.48028496,-53.00939933,30.511812,181,15,0,6,P-GPS
94300,2022-02-22T19:14:04Z,47.48028549,-53.00940133,30.183728,181,15,0,6,P-GPS
94400,2022-02-22T19:14:04Z,47.480286,-53.00940344,29.855644,181,15,0,6,P-GPS
94500,2022-02-22T19:14:05Z,47.48028651,-53.00940573,29.52756,181,15,0,6,P-GPS
94600,2022-02-22T19:14:05Z,47.48028698,-53.00940798,29.199476,181,15,0,6,P-GPS
94700,2022-02-22T19:14:05Z,47.48028737,-53.00941002,28.871392,181,15,0,6,P-GPS
94800,2022-02-22T19:14:05Z,47.48028775,-53.00941216,28.871392,181,15,0,6,P-GPS
94900,2022-02-22T19:14:05Z,47.48028818,-53.00941416,28.543308,181,15,0,6,P-GPS
95000,2022-02-22T19:14:05Z,47.48028858,-53.00941618,28.215224,181,15,0,6,P-GPS
95100,2022-02-22T19:14:05Z,47.48028909,-53.00941824,27.88714,181,15,0,6,P-GPS
95200,2022-02-22T19:14:05Z,47.48028951,-53.00942023,27.559056,181,15,0,6,P-GPS
95300,2022-02-22T19:14:06Z,47.48028995,-53.009422,27.230972,181,14,0,6,P-GPS
95400,2022-02-22T19:14:06Z,47.48029032,-53.0094238,26.902888,181,14,0,6,P-GPS
95500,2022-02-22T19:14:06Z,47.48029074,-53.00942546,26.902888,181,14,0,6,P-GPS
95600,2022-02-22T19:14:06Z,47.48029108,-53.00942714,26.574804,181,14,0,6,P-GPS
95700,2022-02-22T19:14:06Z,47.4802914,-53.00942864,26.24672,181,14,0,6,P-GPS
95800,2022-02-22T19:14:06Z,47.48029164,-53.00943004,26.24672,181,14,0,6,P-GPS
95900,2022-02-22T19:14:06Z,47.48029178,-53.00943131,25.918636,181,15,0,6,P-GPS
96000,2022-02-22T19:14:06Z,47.48029189,-53.00943258,25.918636,181,15,0,6,P-GPS
96100,2022-02-22T19:14:06Z,47.48029203,-53.0094338,25.590552,181,14,0,6,P-GPS
96200,2022-02-22T19:14:06Z,47.48029213,-53.00943493,25.262468,181,14,0,6,P-GPS
96300,2022-02-22T19:14:07Z,47.48029213,-53.00943576,24.934384,181,15,0,6,P-GPS
96400,2022-02-22T19:14:07Z,47.48029212,-53.00943663,24.6063,181,15,0,6,P-GPS
96500,2022-02-22T19:14:07Z,47.48029198,-53.00943734,24.278216,181,15,0,6,P-GPS
96600,2022-02-22T19:14:07Z,47.48029186,-53.00943813,23.950132,181,15,0,6,P-GPS
96700,2022-02-22T19:14:07Z,47.4802918,-53.00943916,23.622048,181,15,0,6,P-GPS
96800,2022-02-22T19:14:07Z,47.48029169,-53.00944005,23.293964,181,15,0,6,P-GPS
96900,2022-02-22T19:14:07Z,47.48029157,-53.00944133,22.637796,181,15,0,6,P-GPS
97000,2022-02-22T19:14:07Z,47.48029135,-53.00944233,22.309712,181,15,0,6,P-GPS
97100,2022-02-22T19:14:07Z,47.48029111,-53.0094435,22.309712,181,15,0,6,P-GPS
97200,2022-02-22T19:14:07Z,47.48029077,-53.00944437,21.981628,181,15,0,6,P-GPS
97300,2022-02-22T19:14:08Z,47.48029033,-53.00944502,21.653544,181,15,0,6,P-GPS
97400,2022-02-22T19:14:08Z,47.48028995,-53.00944547,21.653544,181,15,0,6,P-GPS
97500,2022-02-22T19:14:08Z,47.48028963,-53.00944567,21.653544,181,15,0,6,P-GPS
97600,2022-02-22T19:14:08Z,47.48028941,-53.00944581,21.653544,181,15,0,6,P-GPS
97700,2022-02-22T19:14:08Z,47.48028918,-53.00944577,21.653544,181,14,0,6,P-GPS
97800,2022-02-22T19:14:08Z,47.48028906,-53.00944574,21.653544,181,14,0,6,P-GPS
97900,2022-02-22T19:14:08Z,47.48028895,-53.00944531,21.981628,181,14,0,6,P-GPS
98000,2022-02-22T19:14:08Z,47.48028894,-53.00944503,21.981628,181,16,0,6,P-GPS
98100,2022-02-22T19:14:08Z,47.48028902,-53.00944437,21.981628,181,14,0,6,P-GPS
98200,2022-02-22T19:14:08Z,47.48028915,-53.00944395,21.981628,181,14,0,6,P-GPS
98400,2022-02-22T19:14:09Z,47.48028965,-53.00944287,21.653544,190,13,0,6,P-GPS
98500,2022-02-22T19:14:09Z,47.48029004,-53.00944243,21.32546,190,13,0,6,P-GPS
98600,2022-02-22T19:14:09Z,47.48029049,-53.00944201,20.997376,190,14,0,6,P-GPS
98700,2022-02-22T19:14:09Z,47.48029093,-53.0094416,20.669292,190,14,0,6,P-GPS
98800,2022-02-22T19:14:09Z,47.48029144,-53.0094412,20.341208,190,13,0,6,P-GPS
98900,2022-02-22T19:14:09Z,47.48029194,-53.00944074,20.013124,190,13,0,6,P-GPS
99000,2022-02-22T19:14:09Z,47.48029248,-53.00944032,20.013124,190,14,0,6,P-GPS
99100,2022-02-22T19:14:09Z,47.48029299,-53.00943982,19.68504,190,14,0,6,P-GPS
99200,2022-02-22T19:14:09Z,47.48029346,-53.00943941,19.68504,190,15,0,6,P-GPS
99300,2022-02-22T19:14:09Z,47.4802939,-53.00943894,19.68504,190,15,0,6,P-GPS
99400,2022-02-22T19:14:10Z,47.48029433,-53.00943842,19.68504,190,14,0,6,P-GPS
99600,2022-02-22T19:14:10Z,47.48029479,-53.00943779,19.356956,190,14,0,6,P-GPS
99700,2022-02-22T19:14:10Z,47.4802953,-53.00943715,19.356956,190,14,0,6,P-GPS
99800,2022-02-22T19:14:10Z,47.48029587,-53.00943649,19.028872,190,14,0,6,P-GPS
99900,2022-02-22T19:14:10Z,47.48029647,-53.00943603,19.028872,190,14,0,6,P-GPS
100000,2022-02-22T19:14:10Z,47.48029707,-53.0094356,18.700788,190,14,0,6,P-GPS
100100,2022-02-22T19:14:10Z,47.48029762,-53.00943514,18.700788,190,14,0,6,P-GPS
100200,2022-02-22T19:14:10Z,47.48029812,-53.00943462,18.372704,190,14,0,6,P-GPS
100300,2022-02-22T19:14:11Z,47.48029856,-53.00943409,18.04462,190,14,0,6,P-GPS
100400,2022-02-22T19:14:11Z,47.48029899,-53.00943357,18.04462,190,14,0,6,P-GPS
100500,2022-02-22T19:14:11Z,47.48029934,-53.00943316,17.716536,190,14,0,6,P-GPS
100600,2022-02-22T19:14:11Z,47.48029967,-53.00943281,17.388452,190,14,0,6,P-GPS
100700,2022-02-22T19:14:11Z,47.48029996,-53.00943259,17.388452,190,14,0,6,P-GPS
100800,2022-02-22T19:14:11Z,47.48030028,-53.00943239,17.060368,190,14,0,6,P-GPS
100900,2022-02-22T19:14:11Z,47.48030053,-53.00943215,16.732284,190,15,0,6,P-GPS
101000,2022-02-22T19:14:11Z,47.48030076,-53.00943197,16.4042,190,15,0,6,P-GPS
101100,2022-02-22T19:14:11Z,47.48030101,-53.00943194,16.4042,190,14,0,6,P-GPS
101200,2022-02-22T19:14:11Z,47.48030126,-53.009432,16.076116,190,14,0,6,P-GPS
101300,2022-02-22T19:14:12Z,47.48030158,-53.00943233,16.076116,190,14,0,6,P-GPS
101400,2022-02-22T19:14:12Z,47.48030186,-53.00943267,15.748032,190,14,0,6,P-GPS
101500,2022-02-22T19:14:12Z,47.48030223,-53.0094334,15.419948,190,14,0,6,P-GPS
101600,2022-02-22T19:14:12Z,47.48030256,-53.00943406,15.419948,190,14,0,6,P-GPS
101700,2022-02-22T19:14:12Z,47.48030295,-53.00943487,15.091864,190,14,0,6,P-GPS
101800,2022-02-22T19:14:12Z,47.4803033,-53.00943561,15.091864,190,14,0,6,P-GPS
101900,2022-02-22T19:14:12Z,47.48030377,-53.00943639,14.76378,190,14,0,6,P-GPS
102000,2022-02-22T19:14:12Z,47.4803042,-53.00943719,14.76378,190,14,0,6,P-GPS
102100,2022-02-22T19:14:12Z,47.48030473,-53.00943832,14.435696,190,13,0,6,P-GPS
102200,2022-02-22T19:14:12Z,47.48030519,-53.0094394,14.435696,190,13,0,6,P-GPS
102300,2022-02-22T19:14:12Z,47.48030568,-53.0094404,14.435696,190,14,0,6,P-GPS
102400,2022-02-22T19:14:12Z,47.48030612,-53.00944139,14.107612,190,14,0,6,P-GPS
102500,2022-02-22T19:14:13Z,47.48030663,-53.0094423,14.107612,190,14,0,6,P-GPS
102600,2022-02-22T19:14:13Z,47.48030707,-53.00944323,13.779528,190,14,0,6,P-GPS
102700,2022-02-22T19:14:13Z,47.48030755,-53.00944413,13.779528,190,14,0,6,P-GPS
102800,2022-02-22T19:14:13Z,47.48030799,-53.0094451,13.779528,190,14,0,6,P-GPS
102900,2022-02-22T19:14:13Z,47.48030837,-53.009446,13.451444,190,14,0,6,P-GPS
103100,2022-02-22T19:14:13Z,47.48030915,-53.00944797,13.12336,199,14,0,6,P-GPS
103200,2022-02-22T19:14:13Z,47.48030951,-53.00944899,12.795276,199,14,0,6,P-GPS
103300,2022-02-22T19:14:14Z,47.48030985,-53.00945013,12.467192,199,12,0,6,P-GPS
103400,2022-02-22T19:14:14Z,47.48031013,-53.00945123,12.139108,199,12,0,6,P-GPS
103500,2022-02-22T19:14:14Z,47.48031039,-53.00945245,11.811024,199,14,0,6,P-GPS
103600,2022-02-22T19:14:14Z,47.48031061,-53.00945359,11.811024,199,14,0,6,P-GPS
103700,2022-02-22T19:14:14Z,47.4803109,-53.00945439,11.48294,199,14,0,6,P-GPS
103800,2022-02-22T19:14:14Z,47.48031112,-53.00945527,11.48294,199,13,0,6,P-GPS
103900,2022-02-22T19:14:14Z,47.48031125,-53.00945628,11.48294,199,13,0,6,P-GPS
104000,2022-02-22T19:14:14Z,47.48031137,-53.00945724,11.154856,199,13,0,6,P-GPS
104100,2022-02-22T19:14:14Z,47.48031145,-53.00945799,11.154856,199,13,0,6,P-GPS
104200,2022-02-22T19:14:15Z,47.48031146,-53.00945861,11.154856,199,13,0,6,P-GPS
104300,2022-02-22T19:14:15Z,47.48031148,-53.00945921,11.154856,199,13,0,6,P-GPS
104400,2022-02-22T19:14:15Z,47.48031148,-53.00945962,10.826772,199,12,0,6,P-GPS
104500,2022-02-22T19:14:15Z,47.48031153,-53.00946001,10.826772,199,12,0,6,P-GPS
104600,2022-02-22T19:14:15Z,47.4803116,-53.00946026,10.826772,199,11,0,6,P-GPS
104700,2022-02-22T19:14:15Z,47.48031173,-53.00946059,10.826772,199,11,0,6,P-GPS
104800,2022-02-22T19:14:15Z,47.4803119,-53.00946084,10.826772,199,12,0,6,P-GPS
104900,2022-02-22T19:14:15Z,47.48031212,-53.00946117,10.498688,199,12,0,6,P-GPS
105000,2022-02-22T19:14:15Z,47.48031237,-53.00946137,10.498688,199,13,0,6,P-GPS
105200,2022-02-22T19:14:15Z,47.48031265,-53.0094616,10.170604,199,13,0,6,P-GPS
105300,2022-02-22T19:14:16Z,47.48031296,-53.00946191,9.84252,199,12,0,6,P-GPS
105400,2022-02-22T19:14:16Z,47.48031326,-53.00946232,9.84252,199,12,0,6,P-GPS
105500,2022-02-22T19:14:16Z,47.4803136,-53.00946263,9.514436,199,13,0,6,P-GPS
105600,2022-02-22T19:14:16Z,47.48031393,-53.00946288,9.514436,199,13,0,6,P-GPS
105700,2022-02-22T19:14:16Z,47.48031419,-53.0094631,9.514436,199,14,0,6,P-GPS
105800,2022-02-22T19:14:16Z,47.48031439,-53.00946334,9.186352,199,14,0,6,P-GPS
105900,2022-02-22T19:14:16Z,47.48031455,-53.00946364,8.858268,199,13,0,6,P-GPS
106000,2022-02-22T19:14:16Z,47.48031473,-53.00946396,8.858268,199,13,0,6,P-GPS
106100,2022-02-22T19:14:16Z,47.48031493,-53.00946428,8.858268,199,14,0,6,P-GPS
106200,2022-02-22T19:14:16Z,47.48031513,-53.00946456,8.530184,199,14,0,6,P-GPS
106300,2022-02-22T19:14:17Z,47.48031531,-53.00946481,8.2021,199,13,0,6,P-GPS
106400,2022-02-22T19:14:17Z,47.48031548,-53.00946498,8.2021,199,13,0,6,P-GPS
106500,2022-02-22T19:14:17Z,47.48031565,-53.00946505,7.874016,199,14,0,6,P-GPS
106600,2022-02-22T19:14:17Z,47.48031581,-53.00946505,7.874016,199,14,0,6,P-GPS
106700,2022-02-22T19:14:17Z,47.48031592,-53.00946488,7.874016,199,14,0,6,P-GPS
106800,2022-02-22T19:14:17Z,47.48031602,-53.00946472,7.545932,199,14,0,6,P-GPS
106900,2022-02-22T19:14:17Z,47.4803161,-53.00946473,7.545932,199,14,0,6,P-GPS
107000,2022-02-22T19:14:17Z,47.48031621,-53.00946479,7.217848,199,14,0,6,P-GPS
107100,2022-02-22T19:14:17Z,47.48031635,-53.00946501,6.889764,199,15,0,6,P-GPS
107200,2022-02-22T19:14:17Z,47.48031651,-53.00946516,6.889764,199,15,0,6,P-GPS
107300,2022-02-22T19:14:18Z,47.48031668,-53.00946531,6.56168,199,12,0,6,P-GPS
107400,2022-02-22T19:14:18Z,47.48031684,-53.00946539,6.233596,199,12,0,6,P-GPS
107500,2022-02-22T19:14:18Z,47.48031701,-53.00946544,5.905512,199,13,0,6,P-GPS
107600,2022-02-22T19:14:18Z,47.48031716,-53.00946546,5.577428,199,13,0,6,P-GPS
107800,2022-02-22T19:14:18Z,47.48031752,-53.00946581,5.249344,208,13,0,6,P-GPS
107900,2022-02-22T19:14:18Z,47.4803177,-53.00946609,4.92126,208,14,0,6,P-GPS
108000,2022-02-22T19:14:18Z,47.48031782,-53.00946628,4.92126,208,14,0,6,P-GPS
108100,2022-02-22T19:14:18Z,47.48031796,-53.00946657,4.593176,208,14,0,6,P-GPS
108200,2022-02-22T19:14:18Z,47.48031807,-53.00946675,4.593176,208,14,0,6,P-GPS
108300,2022-02-22T19:14:18Z,47.48031815,-53.00946688,4.265092,208,14,0,6,P-GPS
108400,2022-02-22T19:14:18Z,47.48031822,-53.00946693,4.265092,208,14,0,6,P-GPS
108500,2022-02-22T19:14:19Z,47.48031832,-53.00946695,3.937008,208,14,0,6,P-GPS
108600,2022-02-22T19:14:19Z,47.4803184,-53.00946695,3.937008,208,14,0,6,P-GPS
108700,2022-02-22T19:14:19Z,47.48031845,-53.00946694,3.608924,208,14,0,6,P-GPS
108800,2022-02-22T19:14:19Z,47.48031849,-53.00946693,3.28084,208,14,0,6,P-GPS
108900,2022-02-22T19:14:19Z,47.48031864,-53.00946705,3.28084,208,14,0,6,P-GPS
109000,2022-02-22T19:14:19Z,47.48031877,-53.00946715,2.952756,208,14,0,6,P-GPS
109100,2022-02-22T19:14:19Z,47.48031896,-53.0094674,2.952756,208,14,0,6,P-GPS
109200,2022-02-22T19:14:19Z,47.4803191,-53.00946758,2.624672,208,14,0,6,P-GPS
109300,2022-02-22T19:14:20Z,47.4803193,-53.00946787,2.624672,208,14,0,6,P-GPS
109400,2022-02-22T19:14:20Z,47.48031945,-53.00946808,2.296588,208,14,0,6,P-GPS
109500,2022-02-22T19:14:20Z,47.48031956,-53.00946833,2.296588,208,14,0,6,P-GPS
109600,2022-02-22T19:14:20Z,47.48031962,-53.00946849,2.296588,208,14,0,6,P-GPS
109700,2022-02-22T19:14:20Z,47.48031957,-53.0094686,1.968504,208,13,0,6,P-GPS
109800,2022-02-22T19:14:20Z,47.48031958,-53.00946866,1.968504,208,13,0,6,P-GPS
109900,2022-02-22T19:14:20Z,47.48031958,-53.00946864,1.968504,208,14,0,6,P-GPS
110000,2022-02-22T19:14:20Z,47.48031962,-53.0094686,1.968504,208,14,0,6,P-GPS
110100,2022-02-22T19:14:20Z,47.48031966,-53.00946847,1.968504,208,14,0,6,P-GPS
110200,2022-02-22T19:14:20Z,47.4803197,-53.0094684,1.968504,208,14,0,6,P-GPS
110300,2022-02-22T19:14:21Z,47.48031972,-53.00946825,1.968504,208,14,0,6,P-GPS
110400,2022-02-22T19:14:21Z,47.48031975,-53.00946816,1.968504,208,14,0,6,P-GPS
110500,2022-02-22T19:14:21Z,47.48031973,-53.00946807,1.64042,208,14,0,6,P-GPS
110600,2022-02-22T19:14:21Z,47.48031973,-53.00946799,1.64042,208,14,0,6,P-GPS
110700,2022-02-22T19:14:21Z,47.48031967,-53.00946788,1.64042,208,14,0,6,P-GPS
110800,2022-02-22T19:14:21Z,47.48031965,-53.00946778,1.64042,208,14,0,6,P-GPS
110900,2022-02-22T19:14:21Z,47.4803196,-53.00946772,1.64042,208,14,0,6,P-GPS
111000,2022-02-22T19:14:21Z,47.48031957,-53.00946768,1.64042,208,14,0,6,P-GPS
111100,2022-02-22T19:14:21Z,47.48031956,-53.00946764,1.64042,208,14,0,6,P-GPS
111200,2022-02-22T19:14:22Z,47.48031956,-53.0094676,1.312336,208,15,0,6,P-GPS
111300,2022-02-22T19:14:22Z,47.48031955,-53.00946758,1.312336,208,14,0,6,P-GPS
111400,2022-02-22T19:14:22Z,47.48031955,-53.00946757,1.312336,208,14,0,6,P-GPS
111500,2022-02-22T19:14:22Z,47.48031953,-53.00946755,1.312336,208,14,0,6,P-GPS
111600,2022-02-22T19:14:22Z,47.48031953,-53.00946756,1.312336,208,14,0,6,P-GPS
111700,2022-02-22T19:14:22Z,47.48031952,-53.00946754,1.312336,208,14,0,6,P-GPS
111800,2022-02-22T19:14:22Z,47.48031951,-53.00946754,1.312336,208,14,0,6,P-GPS
111900,2022-02-22T19:14:22Z,47.4803195,-53.0094675,1.312336,208,14,0,6,P-GPS
112000,2022-02-22T19:14:22Z,47.48031947,-53.00946745,0.984252,208,14,0,6,P-GPS
112100,2022-02-22T19:14:22Z,47.48031943,-53.0094674,0.984252,208,14,0,6,P-GPS
112300,2022-02-22T19:14:23Z,47.48031939,-53.00946733,0.984252,208,14,0,6,P-GPS
112500,2022-02-22T19:14:23Z,47.48031933,-53.0094672,0.984252,217,14,0,6,P-GPS
112600,2022-02-22T19:14:23Z,47.48031928,-53.00946714,0.984252,217,14,0,6,P-GPS
112700,2022-02-22T19:14:23Z,47.48031924,-53.00946709,0.984252,217,14,0,6,P-GPS
112800,2022-02-22T19:14:23Z,47.4803192,-53.00946703,0.984252,217,14,0,6,P-GPS
112900,2022-02-22T19:14:23Z,47.4803192,-53.00946698,0.984252,217,14,0,6,P-GPS
113000,2022-02-22T19:14:23Z,47.48031919,-53.00946694,0.984252,217,14,0,6,P-GPS
113100,2022-02-22T19:14:23Z,47.48031921,-53.00946697,0.984252,217,14,0,6,P-GPS
113200,2022-02-22T19:14:23Z,47.48031922,-53.00946699,0.984252,217,14,0,6,P-GPS
113300,2022-02-22T19:14:24Z,47.48031924,-53.00946708,0.656168,217,14,0,6,P-GPS
113400,2022-02-22T19:14:24Z,47.48031925,-53.00946712,0.656168,217,14,0,6,P-GPS
113500,2022-02-22T19:14:24Z,47.48031926,-53.00946718,0.656168,217,14,0,6,P-GPS
113600,2022-02-22T19:14:24Z,47.48031924,-53.00946718,0.656168,217,14,0,6,P-GPS
113700,2022-02-22T19:14:24Z,47.48031924,-53.00946718,0.656168,217,14,0,6,P-GPS
113800,2022-02-22T19:14:24Z,47.48031923,-53.00946715,0.656168,217,14,0,6,P-GPS
113900,2022-02-22T19:14:24Z,47.48031923,-53.00946711,0.656168,217,14,0,6,P-GPS
114000,2022-02-22T19:14:24Z,47.48031922,-53.00946705,0.656168,217,14,0,6,P-GPS
